y,x,street_count,highway,junction,ref,geometry
10.7380031,106.721286,3,,,,POINT (106.721286 10.7380031)
10.7597615,106.6943115,3,,,,POINT (106.6943115 10.7597615)
10.7599279,106.6945815,3,,,,POINT (106.6945815 10.7599279)
10.7478788,106.6575442,3,,,,POINT (106.6575442 10.7478788)
10.8354624,106.6647892,3,,,,POINT (106.6647892 10.8354624)
10.8350516,106.6645838,3,,,,POINT (106.6645838 10.8350516)
10.7939181,106.6519279,3,,,,POINT (106.6519279 10.7939181)
10.7615823,106.689793,4,,,,POINT (106.689793 10.7615823)
10.761538,106.6898707,4,,,,POINT (106.6898707 10.761538)
10.7360259,106.6374148,3,,,,POINT (106.6374148 10.7360259)
10.7363133,106.6378793,3,,,,POINT (106.6378793 10.7363133)
10.7392662,106.6427054,3,,,,POINT (106.6427054 10.7392662)
10.7906397,106.6036992,4,,,,POINT (106.6036992 10.7906397)
10.7918269,106.6054547,4,,,,POINT (106.6054547 10.7918269)
10.7916203,106.6053281,4,,,,POINT (106.6053281 10.7916203)
10.791712,106.6052617,4,,,,POINT (106.6052617 10.791712)
10.7282084,106.6986043,3,,,,POINT (106.6986043 10.7282084)
10.728085,106.6985978,3,,,,POINT (106.6985978 10.728085)
10.7378351,106.7248246,3,,,,POINT (106.7248246 10.7378351)
10.802663,106.7113925,3,,,,POINT (106.7113925 10.802663)
10.8027716,106.7114041,3,,,,POINT (106.7114041 10.8027716)
10.8025915,106.6985358,3,,,,POINT (106.6985358 10.8025915)
10.8027046,106.69849,4,,,,POINT (106.69849 10.8027046)
10.8095546,106.7121871,3,,,,POINT (106.7121871 10.8095546)
10.7993828,106.6692278,3,,,,POINT (106.6692278 10.7993828)
10.8027802,106.6948453,3,,,,POINT (106.6948453 10.8027802)
10.8028874,106.6948567,4,,,,POINT (106.6948567 10.8028874)
10.7575554,106.7190091,3,,,,POINT (106.7190091 10.7575554)
10.7577431,106.7203997,3,,,,POINT (106.7203997 10.7577431)
10.7554216,106.7195124,3,,,,POINT (106.7195124 10.7554216)
10.755402,106.7193788,3,,,,POINT (106.7193788 10.755402)
10.820756,106.6940471,4,,,,POINT (106.6940471 10.820756)
10.8084614,106.6549194,3,,,,POINT (106.6549194 10.8084614)
10.8056044,106.6571385,3,,,,POINT (106.6571385 10.8056044)
10.8065177,106.6548838,4,,,,POINT (106.6548838 10.8065177)
10.8050015,106.6548582,3,,,,POINT (106.6548582 10.8050015)
10.7878282,106.6920206,2,,,,POINT (106.6920206 10.7878282)
10.7876992,106.6922152,2,,,,POINT (106.6922152 10.7876992)
10.7866107,106.6935523,2,,,,POINT (106.6935523 10.7866107)
10.7867746,106.6933337,2,,,,POINT (106.6933337 10.7867746)
10.8942048,106.7063156,3,,,,POINT (106.7063156 10.8942048)
10.8942873,106.7062024,3,,,,POINT (106.7062024 10.8942873)
10.8004125,106.7293755,4,,,,POINT (106.7293755 10.8004125)
10.790734,106.6036371,3,,,,POINT (106.6036371 10.790734)
10.8276049,106.6906685,4,,,,POINT (106.6906685 10.8276049)
10.824243,106.6951083,3,,,,POINT (106.6951083 10.824243)
10.8275564,106.6907303,4,,,,POINT (106.6907303 10.8275564)
10.8279688,106.6902187,3,,,,POINT (106.6902187 10.8279688)
10.8303938,106.6880383,3,,,,POINT (106.6880383 10.8303938)
10.8335559,106.6849519,3,,,,POINT (106.6849519 10.8335559)
10.8334787,106.6848449,3,,,,POINT (106.6848449 10.8334787)
10.8226783,106.6956605,3,,,,POINT (106.6956605 10.8226783)
10.825671,106.6934611,3,,,,POINT (106.6934611 10.825671)
10.8154222,106.6010908,3,,,,POINT (106.6010908 10.8154222)
10.8154723,106.6008391,3,,,,POINT (106.6008391 10.8154723)
10.8156966,106.6011487,3,,,,POINT (106.6011487 10.8156966)
10.8157423,106.6008953,3,,,,POINT (106.6008953 10.8157423)
10.8167945,106.6011444,3,,,,POINT (106.6011444 10.8167945)
10.8167494,106.6013596,3,,,,POINT (106.6013596 10.8167494)
10.8169067,106.6013984,3,,,,POINT (106.6013984 10.8169067)
10.8169466,106.601174,3,,,,POINT (106.601174 10.8169466)
10.7149827,106.7303029,3,,,,POINT (106.7303029 10.7149827)
10.7131075,106.7314075,4,,,,POINT (106.7314075 10.7131075)
11.06753,106.7828063,3,,,,POINT (106.7828063 11.06753)
11.0674823,106.7827269,3,,,,POINT (106.7827269 11.0674823)
11.0627807,106.785111,4,,,,POINT (106.785111 11.0627807)
11.062918,106.7850462,4,,,,POINT (106.7850462 11.062918)
11.0706627,106.7809245,3,,,,POINT (106.7809245 11.0706627)
11.0557191,106.7887197,3,,,,POINT (106.7887197 11.0557191)
10.7169346,106.5814081,3,,,,POINT (106.5814081 10.7169346)
10.7173739,106.5814064,3,,,,POINT (106.5814064 10.7173739)
10.7099363,106.580725,3,,,,POINT (106.580725 10.7099363)
10.7070861,106.5804966,4,,,,POINT (106.5804966 10.7070861)
10.7035171,106.5802709,3,,,,POINT (106.5802709 10.7035171)
10.6969197,106.5797684,3,,,,POINT (106.5797684 10.6969197)
10.8019377,106.7404927,3,,,,POINT (106.7404927 10.8019377)
10.8018563,106.7410928,4,,,,POINT (106.7410928 10.8018563)
10.8661387,106.8006544,2,,,,POINT (106.8006544 10.8661387)
10.7827922,106.7008622,3,,,,POINT (106.7008622 10.7827922)
10.8355416,106.6755846,3,,,,POINT (106.6755846 10.8355416)
10.835542,106.6754874,3,,,,POINT (106.6754874 10.835542)
10.8329899,106.6764626,3,,,,POINT (106.6764626 10.8329899)
10.8354753,106.6755964,3,,,,POINT (106.6755964 10.8354753)
10.8354799,106.6754949,3,,,,POINT (106.6754949 10.8354799)
10.8347867,106.6757854,3,,,,POINT (106.6757854 10.8347867)
10.8347909,106.6756692,3,,,,POINT (106.6756692 10.8347909)
10.8356697,106.6755669,3,,,,POINT (106.6755669 10.8356697)
10.8366567,106.6755715,3,,,,POINT (106.6755715 10.8366567)
10.8366564,106.6754862,3,,,,POINT (106.6754862 10.8366564)
10.8026342,106.746416,3,,,,POINT (106.746416 10.8026342)
10.8025117,106.7457069,3,,,,POINT (106.7457069 10.8025117)
10.8218864,106.6886101,3,,,,POINT (106.6886101 10.8218864)
10.8218447,106.6885567,3,,,,POINT (106.6885567 10.8218447)
10.7543158,106.6351218,3,,,,POINT (106.6351218 10.7543158)
10.7535585,106.6340287,3,,,,POINT (106.6340287 10.7535585)
10.7537982,106.6341815,3,,,,POINT (106.6341815 10.7537982)
10.7519847,106.6315152,3,,,,POINT (106.6315152 10.7519847)
10.7519316,106.6315582,3,,,,POINT (106.6315582 10.7519316)
10.7482236,106.6267994,3,,,,POINT (106.6267994 10.7482236)
10.7482683,106.6267364,4,,,,POINT (106.6267364 10.7482683)
10.747906,106.6263924,4,,,,POINT (106.6263924 10.747906)
10.743523,106.6213819,3,,,,POINT (106.6213819 10.743523)
10.7435644,106.6213471,3,,,,POINT (106.6213471 10.7435644)
10.7438763,106.6214422,3,,,,POINT (106.6214422 10.7438763)
10.7438094,106.6215006,4,,,,POINT (106.6215006 10.7438094)
10.743745,106.6215568,4,,,,POINT (106.6215568 10.743745)
10.7437016,106.6215948,3,,,,POINT (106.6215948 10.7437016)
10.7394981,106.6164892,4,,,,POINT (106.6164892 10.7394981)
10.7396291,106.6163815,3,,,,POINT (106.6163815 10.7396291)
10.739439,106.6165378,3,,,,POINT (106.6165378 10.739439)
10.7398242,106.6167049,3,,,,POINT (106.6167049 10.7398242)
10.7398673,106.6166656,3,,,,POINT (106.6166656 10.7398673)
10.7395899,106.6164137,4,,,,POINT (106.6164137 10.7395899)
10.7329622,106.6118399,3,,,,POINT (106.6118399 10.7329622)
10.7296369,106.6095687,4,,,,POINT (106.6095687 10.7296369)
10.7297269,106.6094926,4,,,,POINT (106.6094926 10.7297269)
10.7295923,106.6096064,3,,,,POINT (106.6096064 10.7295923)
10.7297806,106.6094473,3,,,,POINT (106.6094473 10.7297806)
10.7290836,106.6084034,3,,,,POINT (106.6084034 10.7290836)
10.7289066,106.608129,3,,,,POINT (106.608129 10.7289066)
10.7456501,106.6235885,3,,,,POINT (106.6235885 10.7456501)
10.7567117,106.6695483,4,,,,POINT (106.6695483 10.7567117)
10.7566415,106.6694622,3,,,,POINT (106.6694622 10.7566415)
10.7984079,106.7198356,3,,,,POINT (106.7198356 10.7984079)
10.7988834,106.7193227,3,,,,POINT (106.7193227 10.7988834)
10.7989104,106.7195379,3,,,,POINT (106.7195379 10.7989104)
10.7915638,106.7183462,3,,,,POINT (106.7183462 10.7915638)
10.7915359,106.7182463,3,,,,POINT (106.7182463 10.7915359)
10.7915504,106.71807,3,,,,POINT (106.71807 10.7915504)
10.7915503,106.7181552,3,,,,POINT (106.7181552 10.7915503)
10.7961126,106.7186797,4,,,,POINT (106.7186797 10.7961126)
10.7961685,106.7190826,3,,,,POINT (106.7190826 10.7961685)
10.7961033,106.719133,3,,,,POINT (106.719133 10.7961033)
10.7998722,106.7322574,3,,,,POINT (106.7322574 10.7998722)
10.7999457,106.7323151,4,,,,POINT (106.7323151 10.7999457)
10.8000649,106.7328496,4,,,,POINT (106.7328496 10.8000649)
10.8000239,106.7329532,4,,,,POINT (106.7329532 10.8000239)
10.7997025,106.7323922,3,,,,POINT (106.7323922 10.7997025)
10.7828443,106.7008098,3,,,,POINT (106.7008098 10.7828443)
10.7864222,106.6937904,2,,,,POINT (106.6937904 10.7864222)
10.7403637,106.700755,3,,,,POINT (106.700755 10.7403637)
10.7404651,106.7007773,3,,,,POINT (106.7007773 10.7404651)
10.7404059,106.7011356,3,,,,POINT (106.7011356 10.7404059)
10.7402986,106.7011141,3,,,,POINT (106.7011141 10.7402986)
10.7962796,106.7751125,3,motorway_junction,,,POINT (106.7751125 10.7962796)
10.7925886,106.7522799,4,,,,POINT (106.7522799 10.7925886)
10.7448259,106.7293703,3,,,,POINT (106.7293703 10.7448259)
10.7566756,106.6853866,3,,,,POINT (106.6853866 10.7566756)
10.7566234,106.6854423,3,,,,POINT (106.6854423 10.7566234)
10.9823724,106.645248,3,,,,POINT (106.645248 10.9823724)
10.9823002,106.6452526,3,,,,POINT (106.6452526 10.9823002)
10.7910891,106.6879138,2,,,,POINT (106.6879138 10.7910891)
10.7760444,106.6132428,3,,,,POINT (106.6132428 10.7760444)
10.8090596,106.6528301,4,,,,POINT (106.6528301 10.8090596)
10.8088582,106.6528131,3,,,,POINT (106.6528131 10.8088582)
10.8596767,106.6453237,3,,,,POINT (106.6453237 10.8596767)
10.8039009,106.7782598,4,,,,POINT (106.7782598 10.8039009)
10.8039194,106.7783357,3,,,,POINT (106.7783357 10.8039194)
10.7568769,106.5865212,3,,,,POINT (106.5865212 10.7568769)
10.7896127,106.595948,3,,,,POINT (106.595948 10.7896127)
10.7876357,106.5984228,3,,,,POINT (106.5984228 10.7876357)
10.7875194,106.5983788,4,,,,POINT (106.5983788 10.7875194)
10.6781902,106.6505548,3,,,,POINT (106.6505548 10.6781902)
10.6790157,106.650492,3,,,,POINT (106.650492 10.6790157)
10.8065055,106.655054,3,,,,POINT (106.655054 10.8065055)
10.8096747,106.6460303,3,,,,POINT (106.6460303 10.8096747)
10.8087777,106.6549865,3,,,,POINT (106.6549865 10.8087777)
10.8095507,106.6460181,3,,,,POINT (106.6460181 10.8095507)
10.806343,106.6360702,3,,,,POINT (106.6360702 10.806343)
10.8060242,106.6550715,3,,,,POINT (106.6550715 10.8060242)
10.8041695,106.6616734,3,,,,POINT (106.6616734 10.8041695)
10.8103247,106.6527685,3,,,,POINT (106.6527685 10.8103247)
10.8118711,106.6562911,3,,,,POINT (106.6562911 10.8118711)
10.7810057,106.7371041,3,,,,POINT (106.7371041 10.7810057)
10.7800516,106.7349986,3,,,,POINT (106.7349986 10.7800516)
10.7525768,106.7284654,3,,,,POINT (106.7284654 10.7525768)
10.752598,106.7278041,3,,,,POINT (106.7278041 10.752598)
10.752134,106.7247201,4,,,,POINT (106.7247201 10.752134)
10.8012533,106.696556,3,,,,POINT (106.696556 10.8012533)
10.8012588,106.6964409,3,,,,POINT (106.6964409 10.8012588)
10.8045734,106.7925008,3,,,,POINT (106.7925008 10.8045734)
10.7578605,106.6064515,3,,,,POINT (106.6064515 10.7578605)
10.7580517,106.6064714,3,,,,POINT (106.6064714 10.7580517)
10.7675455,106.6861995,3,,,,POINT (106.6861995 10.7675455)
10.7676377,106.6862432,4,,,,POINT (106.6862432 10.7676377)
10.7675112,106.6862799,3,,,,POINT (106.6862799 10.7675112)
10.7675988,106.6863255,4,,,,POINT (106.6863255 10.7675988)
10.7680725,106.6843097,3,,,,POINT (106.6843097 10.7680725)
10.7684647,106.6839333,3,,,,POINT (106.6839333 10.7684647)
10.768253,106.6842645,4,,,,POINT (106.6842645 10.768253)
10.7684034,106.6846248,4,,,,POINT (106.6846248 10.7684034)
10.7684734,106.6844897,3,,,,POINT (106.6844897 10.7684734)
10.7681926,106.6849221,3,,,,POINT (106.6849221 10.7681926)
10.7639084,106.691712,3,,,,POINT (106.691712 10.7639084)
10.7639482,106.6916654,3,,,,POINT (106.6916654 10.7639482)
10.809569,106.6480957,3,,,,POINT (106.6480957 10.809569)
10.9051052,106.7268923,3,,,,POINT (106.7268923 10.9051052)
10.9050158,106.7269162,3,,,,POINT (106.7269162 10.9050158)
10.7414144,106.6456626,2,,,,POINT (106.6456626 10.7414144)
10.9468481,106.7426133,3,,,,POINT (106.7426133 10.9468481)
10.812288,106.6649261,3,,,,POINT (106.6649261 10.812288)
10.8122702,106.6651466,3,,,,POINT (106.6651466 10.8122702)
10.7510248,106.6692617,3,,,,POINT (106.6692617 10.7510248)
10.7510045,106.6694463,3,,,,POINT (106.6694463 10.7510045)
10.9840082,106.6434073,3,,,,POINT (106.6434073 10.9840082)
10.9840039,106.6433567,3,,,,POINT (106.6433567 10.9840039)
10.7803634,106.6985452,3,,,,POINT (106.6985452 10.7803634)
10.7806384,106.6988612,3,,,,POINT (106.6988612 10.7806384)
10.7648362,106.6723403,3,,,,POINT (106.6723403 10.7648362)
10.7670826,106.6739388,3,,,,POINT (106.6739388 10.7670826)
10.7785692,106.6351129,3,,,,POINT (106.6351129 10.7785692)
10.8090736,106.6526451,3,,,,POINT (106.6526451 10.8090736)
10.8090471,106.6530783,4,,,,POINT (106.6530783 10.8090471)
10.8110444,106.6531332,3,,,,POINT (106.6531332 10.8110444)
10.8119006,106.6554687,3,,,,POINT (106.6554687 10.8119006)
10.8279187,106.6901699,3,,,,POINT (106.6901699 10.8279187)
11.0977767,106.7712261,3,,,,POINT (106.7712261 11.0977767)
11.0976936,106.7711634,3,,,,POINT (106.7711634 11.0976936)
11.0979346,106.7707993,3,,,,POINT (106.7707993 11.0979346)
10.887682,106.6023829,3,,,,POINT (106.6023829 10.887682)
10.8062399,106.6361787,4,,,,POINT (106.6361787 10.8062399)
10.8386189,106.6719667,3,,,,POINT (106.6719667 10.8386189)
10.7224864,106.6107709,3,,,,POINT (106.6107709 10.7224864)
10.7243283,106.6156101,3,,,,POINT (106.6156101 10.7243283)
10.7241668,106.6156969,3,,,,POINT (106.6156969 10.7241668)
10.7262208,106.6201304,4,,,,POINT (106.6201304 10.7262208)
10.7258848,106.6200877,3,,,,POINT (106.6200877 10.7258848)
10.7220923,106.6107884,3,,,,POINT (106.6107884 10.7220923)
10.7220029,106.6114801,3,,,,POINT (106.6114801 10.7220029)
10.7271441,106.6203185,3,,,,POINT (106.6203185 10.7271441)
10.7263781,106.6201507,4,,,,POINT (106.6201507 10.7263781)
10.7265956,106.6201789,4,,,,POINT (106.6201789 10.7265956)
10.7267039,106.6201929,4,,,,POINT (106.6201929 10.7267039)
10.7577578,106.6747536,3,,,,POINT (106.6747536 10.7577578)
10.758154,106.6757397,4,,,,POINT (106.6757397 10.758154)
10.7588914,106.6775751,4,,,,POINT (106.6775751 10.7588914)
10.7589284,106.677667,4,,,,POINT (106.677667 10.7589284)
10.7599143,106.680121,4,,,,POINT (106.680121 10.7599143)
10.7611248,106.6832918,4,,,,POINT (106.6832918 10.7611248)
10.7580971,106.6757561,4,,,,POINT (106.6757561 10.7580971)
10.7588361,106.6775954,4,,,,POINT (106.6775954 10.7588361)
10.7588723,106.6776856,4,,,,POINT (106.6776856 10.7588723)
10.7598593,106.6801421,4,,,,POINT (106.6801421 10.7598593)
10.7611776,106.6834246,4,,,,POINT (106.6834246 10.7611776)
10.7967514,106.7803518,3,,,,POINT (106.7803518 10.7967514)
10.7959456,106.7805653,3,,,,POINT (106.7805653 10.7959456)
10.7967555,106.7804282,3,,,,POINT (106.7804282 10.7967555)
10.7955008,106.7808121,3,,,,POINT (106.7808121 10.7955008)
10.7839445,106.6990912,3,,,,POINT (106.6990912 10.7839445)
10.8891247,106.6473143,2,,,,POINT (106.6473143 10.8891247)
10.8899257,106.6471684,2,,,,POINT (106.6471684 10.8899257)
10.8483978,106.7738495,3,,,,POINT (106.7738495 10.8483978)
10.801246,106.6545425,3,,,,POINT (106.6545425 10.801246)
10.7900101,106.7513819,3,,,,POINT (106.7513819 10.7900101)
10.8294896,106.6818431,3,,,,POINT (106.6818431 10.8294896)
10.8256083,106.6934038,3,,,,POINT (106.6934038 10.8256083)
10.732051,106.7198576,3,,,,POINT (106.7198576 10.732051)
10.7326678,106.7194791,3,,,,POINT (106.7194791 10.7326678)
10.7325434,106.7193352,3,,,,POINT (106.7193352 10.7325434)
10.7319872,106.7197048,3,,,,POINT (106.7197048 10.7319872)
10.7341426,106.7185443,3,,,,POINT (106.7185443 10.7341426)
10.7346516,106.7182375,3,,,,POINT (106.7182375 10.7346516)
10.7345797,106.7180981,3,,,,POINT (106.7180981 10.7345797)
10.7340674,106.7184095,3,,,,POINT (106.7184095 10.7340674)
10.8111621,106.6557865,3,,,,POINT (106.6557865 10.8111621)
10.8124836,106.6560546,3,,,,POINT (106.6560546 10.8124836)
10.8121965,106.6561983,3,,,,POINT (106.6561983 10.8121965)
10.8108461,106.6555555,4,,,,POINT (106.6555555 10.8108461)
10.8113084,106.6538622,3,,,,POINT (106.6538622 10.8113084)
10.7799709,106.6984104,3,,,,POINT (106.6984104 10.7799709)
10.8617789,106.6710471,3,,,,POINT (106.6710471 10.8617789)
10.861853,106.6711356,4,,,,POINT (106.6711356 10.861853)
10.8111494,106.655473,3,,,,POINT (106.655473 10.8111494)
10.8112296,106.6542276,3,,,,POINT (106.6542276 10.8112296)
10.8093862,106.652773,4,,,,POINT (106.652773 10.8093862)
10.8090639,106.6527655,3,,,,POINT (106.6527655 10.8090639)
10.8090558,106.6529039,3,,,,POINT (106.6529039 10.8090558)
10.8090515,106.6529889,3,,,,POINT (106.6529889 10.8090515)
10.8090679,106.652702,3,,,,POINT (106.652702 10.8090679)
10.8095681,106.652774,3,,,,POINT (106.652774 10.8095681)
10.8097259,106.6527706,3,,,,POINT (106.6527706 10.8097259)
11.0970776,106.6565939,2,,,,POINT (106.6565939 11.0970776)
11.0959455,106.6629328,2,,,,POINT (106.6629328 11.0959455)
10.7965186,106.7837451,3,,,,POINT (106.7837451 10.7965186)
10.8088375,106.6530635,3,,,,POINT (106.6530635 10.8088375)
10.7526331,106.6694794,3,,,,POINT (106.6694794 10.7526331)
10.7524671,106.6667349,4,,,,POINT (106.6667349 10.7524671)
10.7528823,106.6720941,4,,,,POINT (106.6720941 10.7528823)
10.752113,106.6873098,3,,,,POINT (106.6873098 10.752113)
10.7800142,106.698205,3,,,,POINT (106.698205 10.7800142)
10.8504884,106.7586736,2,,,,POINT (106.7586736 10.8504884)
11.0025107,106.6756743,4,,,,POINT (106.6756743 11.0025107)
11.0084057,106.6687167,4,,,,POINT (106.6687167 11.0084057)
10.8850873,106.800045,3,,,,POINT (106.800045 10.8850873)
10.7733327,106.7226681,4,,,,POINT (106.7226681 10.7733327)
10.773298,106.722358,3,,,,POINT (106.722358 10.773298)
10.7732396,106.7226044,4,,,,POINT (106.7226044 10.7732396)
10.7733922,106.7227011,4,,,,POINT (106.7227011 10.7733922)
10.7736166,106.7230046,3,,,,POINT (106.7230046 10.7736166)
10.7732195,106.7227758,4,,,,POINT (106.7227758 10.7732195)
10.7907711,106.7440609,3,,,,POINT (106.7440609 10.7907711)
10.7906922,106.744079,4,,,,POINT (106.744079 10.7906922)
10.7911881,106.7460282,4,,,,POINT (106.7460282 10.7911881)
10.8093223,106.7556663,3,,,,POINT (106.7556663 10.8093223)
10.8093232,106.7555243,3,,,,POINT (106.7555243 10.8093232)
10.8029998,106.7487719,3,,,,POINT (106.7487719 10.8029998)
10.803044,106.7485981,3,,,,POINT (106.7485981 10.803044)
10.8030317,106.7485353,3,,,,POINT (106.7485353 10.8030317)
10.8029127,106.748402,3,,,,POINT (106.748402 10.8029127)
11.0327419,106.6272859,3,,,,POINT (106.6272859 11.0327419)
11.0326913,106.6272052,3,,,,POINT (106.6272052 11.0326913)
10.7719075,106.7766536,3,,,,POINT (106.7766536 10.7719075)
10.8484773,106.7737596,4,,,,POINT (106.7737596 10.8484773)
10.8485268,106.7737007,4,,,,POINT (106.7737007 10.8485268)
10.8067219,106.6977246,3,,,,POINT (106.6977246 10.8067219)
10.7926161,106.6533581,3,,,,POINT (106.6533581 10.7926161)
10.7921112,106.699775,3,,,,POINT (106.699775 10.7921112)
10.7926433,106.6994949,3,,,,POINT (106.6994949 10.7926433)
10.7213864,106.7124487,3,,,,POINT (106.7124487 10.7213864)
10.7718459,106.7724887,3,,,,POINT (106.7724887 10.7718459)
10.8003745,106.7292247,3,,,,POINT (106.7292247 10.8003745)
10.7341016,106.5606288,3,,,,POINT (106.5606288 10.7341016)
10.7332166,106.5646615,3,,,,POINT (106.5646615 10.7332166)
10.7325156,106.5677755,3,,,,POINT (106.5677755 10.7325156)
10.8062994,106.6363136,3,,,,POINT (106.6363136 10.8062994)
10.6320189,106.7358981,4,,,,POINT (106.7358981 10.6320189)
10.6458234,106.7400747,3,,,,POINT (106.7400747 10.6458234)
10.6328361,106.7381591,3,,,,POINT (106.7381591 10.6328361)
10.6648604,106.5697655,3,,,,POINT (106.5697655 10.6648604)
10.6557724,106.5850839,3,,,,POINT (106.5850839 10.6557724)
10.7060319,106.6263293,3,,,,POINT (106.6263293 10.7060319)
10.6810642,106.7000797,4,,,,POINT (106.7000797 10.6810642)
10.6637859,106.5703153,4,,,,POINT (106.5703153 10.6637859)
10.6847943,106.7012561,2,,,,POINT (106.7012561 10.6847943)
10.6686993,106.7244386,3,,,,POINT (106.7244386 10.6686993)
10.6714736,106.7235776,3,,,,POINT (106.7235776 10.6714736)
10.6952578,106.7048717,3,,,,POINT (106.7048717 10.6952578)
10.6955275,106.7182213,4,,,,POINT (106.7182213 10.6955275)
10.662281,106.6000786,3,,,,POINT (106.6000786 10.662281)
10.6872279,106.7432654,3,,,,POINT (106.7432654 10.6872279)
10.6782219,106.7537006,4,,,,POINT (106.7537006 10.6782219)
10.695462,106.5795992,3,,,,POINT (106.5795992 10.695462)
10.7074098,106.6233469,4,traffic_signals,,,POINT (106.6233469 10.7074098)
10.6916637,106.5740119,3,,,,POINT (106.5740119 10.6916637)
10.6967497,106.596708,4,,,,POINT (106.596708 10.6967497)
10.6584827,106.6076971,4,,,,POINT (106.6076971 10.6584827)
10.6896049,106.5931088,3,,,,POINT (106.5931088 10.6896049)
10.705963,106.5979029,4,,,,POINT (106.5979029 10.705963)
10.6967317,106.5964673,3,,,,POINT (106.5964673 10.6967317)
10.6936597,106.5828239,3,,,,POINT (106.5828239 10.6936597)
10.6875967,106.5412671,3,,,,POINT (106.5412671 10.6875967)
10.6740024,106.580521,4,,,,POINT (106.580521 10.6740024)
10.6795176,106.5867576,3,,,,POINT (106.5867576 10.6795176)
10.6642172,106.5689957,3,,,,POINT (106.5689957 10.6642172)
10.6903719,106.5954615,4,,,,POINT (106.5954615 10.6903719)
10.689609,106.5948643,3,,,,POINT (106.5948643 10.689609)
10.6969555,106.7178093,3,,,,POINT (106.7178093 10.6969555)
10.6961519,106.7180738,3,,,,POINT (106.7180738 10.6961519)
10.6962509,106.7183814,3,,,,POINT (106.7183814 10.6962509)
10.6869714,106.5936911,3,,,,POINT (106.5936911 10.6869714)
10.6874021,106.5939157,3,,,,POINT (106.5939157 10.6874021)
10.6884722,106.5939723,4,,,,POINT (106.5939723 10.6884722)
10.689474,106.5946344,3,,,,POINT (106.5946344 10.689474)
10.6895001,106.5947215,3,,,,POINT (106.5947215 10.6895001)
10.689628,106.5942597,4,,,,POINT (106.5942597 10.689628)
10.6901845,106.5944389,3,,,,POINT (106.5944389 10.6901845)
10.6909655,106.5950532,3,,,,POINT (106.5950532 10.6909655)
10.6900086,106.5942356,3,,,,POINT (106.5942356 10.6900086)
10.6912474,106.5948493,3,,,,POINT (106.5948493 10.6912474)
10.6879791,106.5852026,4,,,,POINT (106.5852026 10.6879791)
10.6894658,106.5930448,4,,,,POINT (106.5930448 10.6894658)
10.6639112,106.6939228,3,,,,POINT (106.6939228 10.6639112)
10.6560575,106.7284731,3,,,,POINT (106.7284731 10.6560575)
10.7026995,106.6338075,4,,,,POINT (106.6338075 10.7026995)
10.6944711,106.576343,3,,,,POINT (106.576343 10.6944711)
10.6837413,106.6803796,1,,,,POINT (106.6803796 10.6837413)
10.6968168,106.7174439,3,,,,POINT (106.7174439 10.6968168)
10.7042518,106.7124898,3,,,,POINT (106.7124898 10.7042518)
10.7044638,106.7127957,3,,,,POINT (106.7127957 10.7044638)
10.7045456,106.7323544,3,,,,POINT (106.7323544 10.7045456)
10.709931,106.708323,3,,,,POINT (106.708323 10.709931)
10.7101344,106.7086111,3,,,,POINT (106.7086111 10.7101344)
10.6986052,106.6249892,3,,,,POINT (106.6249892 10.6986052)
10.6885527,106.5942694,3,,,,POINT (106.5942694 10.6885527)
10.70278,106.6336328,4,,,,POINT (106.6336328 10.70278)
10.6967772,106.5968448,3,,,,POINT (106.5968448 10.6967772)
10.7059406,106.5980329,3,,,,POINT (106.5980329 10.7059406)
10.7024542,106.6343399,4,,,,POINT (106.6343399 10.7024542)
10.6879172,106.5853862,4,,,,POINT (106.5853862 10.6879172)
10.702673,106.5711231,4,,,,POINT (106.5711231 10.702673)
10.6848936,106.5688962,3,motorway_junction,,Chợ Đệm,POINT (106.5688962 10.6848936)
10.68676,106.5674755,3,,,,POINT (106.5674755 10.68676)
10.7026352,106.5712399,4,,,,POINT (106.5712399 10.7026352)
10.6860637,106.5760325,4,,,,POINT (106.5760325 10.6860637)
10.6893941,106.5920819,3,,,,POINT (106.5920819 10.6893941)
10.6862974,106.5759149,3,,,,POINT (106.5759149 10.6862974)
10.6880803,106.5851812,4,,,,POINT (106.5851812 10.6880803)
10.6860026,106.5760607,3,,,,POINT (106.5760607 10.6860026)
10.6876713,106.5853433,5,,,,POINT (106.5853433 10.6876713)
10.688107,106.5853076,4,,,,POINT (106.5853076 10.688107)
10.6898153,106.5953276,4,,,,POINT (106.5953276 10.6898153)
10.6861091,106.5674483,3,,,,POINT (106.5674483 10.6861091)
10.6880937,106.7199356,3,,,,POINT (106.7199356 10.6880937)
10.6879887,106.7195821,3,,,,POINT (106.7195821 10.6879887)
10.6694897,106.7243909,3,,,,POINT (106.7243909 10.6694897)
10.6593138,106.7287338,3,,,,POINT (106.7287338 10.6593138)
10.6563774,106.7311976,3,,,,POINT (106.7311976 10.6563774)
10.6566088,106.7305491,3,,,,POINT (106.7305491 10.6566088)
10.6940988,106.6842005,3,,,,POINT (106.6842005 10.6940988)
10.7066162,106.6396801,3,,,,POINT (106.6396801 10.7066162)
10.7067287,106.6395803,3,,,,POINT (106.6395803 10.7067287)
10.697007,106.5967859,3,,,,POINT (106.5967859 10.697007)
10.7056635,106.7457409,1,,,,POINT (106.7457409 10.7056635)
10.6691643,106.724294,3,,,,POINT (106.724294 10.6691643)
